,Solvent,FileHandle,NC_K,SIGMA_K,TAU,Solvation_Energy,Total_Energy,No.,SoluteName,Formula,Subset,Charge,Level1,Level2,Level3,DeltaGsolv,type,eps,n,alpha,beta,gamma,phi**2,psi**2,beta**2,H,C,HC,CC,CC2,N,HN,HN2,CN,NC,NC2,NC3,O,HO,HO2,OC,CO2,ON,OO,F,Cl,Br,I,FC,ClC,BrC,IC,Si,OSi,P,HP,OP,S,HS,OS,SP,SS,TotalArea,error,error_ev,error_frac,area_solute,volume_solute,sigma_solute_0,sigma_solute_1,sigma_solute_2,sigma_solute_3,sigma_solute_4,sigma_solute_5,sigma_solute_6,sigma_solute_7,sigma_solute_8,sigma_solute_9,sigma_solute_10,sigma_solute_11,sigma_solute_12,sigma_solute_13,sigma_solute_14,sigma_solute_15,sigma_solute_16,sigma_solute_17,sigma_solute_18,sigma_solute_19,sigma_solute_20,sigma_solute_21,sigma_solute_22,sigma_solute_23,sigma_solute_24,sigma_solute_25,sigma_solute_26,sigma_solute_27,sigma_solute_28,sigma_solute_29,sigma_solute_30,sigma_solute_31,sigma_solute_32,sigma_solute_33,sigma_solute_34,sigma_solute_35,sigma_solute_36,sigma_solute_37,sigma_solute_38,sigma_solute_39,sigma_solute_40,sigma_solute_41,sigma_solute_42,sigma_solute_43,sigma_solute_44,sigma_solute_45,sigma_solute_46,sigma_solute_47,sigma_solute_48,sigma_solute_49,sigma_solute_50,area_solvent,volume_solvent,sigma_solvent_0,sigma_solvent_1,sigma_solvent_2,sigma_solvent_3,sigma_solvent_4,sigma_solvent_5,sigma_solvent_6,sigma_solvent_7,sigma_solvent_8,sigma_solvent_9,sigma_solvent_10,sigma_solvent_11,sigma_solvent_12,sigma_solvent_13,sigma_solvent_14,sigma_solvent_15,sigma_solvent_16,sigma_solvent_17,sigma_solvent_18,sigma_solvent_19,sigma_solvent_20,sigma_solvent_21,sigma_solvent_22,sigma_solvent_23,sigma_solvent_24,sigma_solvent_25,sigma_solvent_26,sigma_solvent_27,sigma_solvent_28,sigma_solvent_29,sigma_solvent_30,sigma_solvent_31,sigma_solvent_32,sigma_solvent_33,sigma_solvent_34,sigma_solvent_35,sigma_solvent_36,sigma_solvent_37,sigma_solvent_38,sigma_solvent_39,sigma_solvent_40,sigma_solvent_41,sigma_solvent_42,sigma_solvent_43,sigma_solvent_44,sigma_solvent_45,sigma_solvent_46,sigma_solvent_47,sigma_solvent_48,sigma_solvent_49,sigma_solvent_50
51,water,n013,0.0025,0.6,0.000525,-0.1475200000000001,-121.10188,2360,N-ethylaniline,H11C8N1,[a],0,3,2,0,-4.62,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,127.151,71.47,77.915,85.845,0.0,4.965,8.246,0.0,4.773,27.076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.586,1.2181887999999983,-0.0528269210754552,0.263677229437229,173.52837,167.49341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46387172329764,0.953849171857902,1.11838130847522,0.761331317228767,1.25894496934486,1.17985795084037,1.90969426801386,5.69135604460744,13.4364917782393,16.9659868029755,18.4910975882499,16.7333493293928,13.477058380763,11.2933421246253,12.0697670729979,5.86415707806457,5.66700586545039,8.92400570363854,4.66123962551829,10.2079802219268,9.18571210129925,8.72786723591283,2.53336519714621,0.52315940101048,0.602684284595043,0.733219449107838,0.0934840054199781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.26923,25.73454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.633945731595672,2.37761900179846,2.96856453401069,1.44455552560136,1.82204175422228,2.0035541750845,2.54564325007972,1.95869731379855,0.996725046164532,0.401363667644232,0.487173310652182,1.16535469657945,0.80350149150495,1.34866749331213,0.0608730079512938,0.0185275790583925,0.836695456381842,1.07831423996057,0.499516266810168,1.15689095262957,0.733891941014743,0.706732990947829,1.39022210273648,0.917417664068398,1.4426609771939,0.433118284033373,0.950353682683297,1.22948395992861,2.3088478650768,2.32448781457174,2.72211829071641,1.36818069695619,2.05339247450154,0.0801467607301477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
284,water,n014,0.0025,0.6,0.000525,-0.0957399999999921,-120.70562,2361,"N,N-dimethylaniline",H11C8N1,[a],0,3,2,0,-3.58,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,122.161,74.227,82.461,76.825,0.0,3.181,0.0,0.0,9.895,36.156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.569,1.372235600000181,-0.0595071812662697,0.3833060335196036,169.91595,167.78379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.34676041419866,7.81840456693934,16.3958911576809,17.4040427754921,18.3586265511294,16.4143039621065,17.6778797129046,9.70178874844418,6.96798427182003,7.11934779119,5.55405628075458,7.53612377798408,6.34347745208551,9.60063895864744,9.41947876953547,7.34975400633223,3.82324474278966,0.0840060599652376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.26923,25.73454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.633945731595672,2.37761900179846,2.96856453401069,1.44455552560136,1.82204175422228,2.0035541750845,2.54564325007972,1.95869731379855,0.996725046164532,0.401363667644232,0.487173310652182,1.16535469657945,0.80350149150495,1.34866749331213,0.0608730079512938,0.0185275790583925,0.836695456381842,1.07831423996057,0.499516266810168,1.15689095262957,0.733891941014743,0.706732990947829,1.39022210273648,0.917417664068398,1.4426609771939,0.433118284033373,0.950353682683297,1.22948395992861,2.3088478650768,2.32448781457174,2.72211829071641,1.36818069695619,2.05339247450154,0.0801467607301477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,water,n015,0.0025,0.6,0.000525,-0.4041599999999903,-100.73624,2362,"3,aminoaniline",H8C6N2,[a],0,3,6,0,-9.92,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,98.72,54.585,32.011,73.155,0.0,21.899,36.013,0.0,5.897,27.663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.203,0.6000704000002237,-0.0260221335646237,0.060490967741958,163.15966,156.63598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.10482252566277,3.01271276980966,2.26611523259872,2.43602139358571,2.17806444317731,3.40853141861525,3.75237011443615,3.321775843439,6.39757892407066,7.78311043753406,5.63952020540254,7.44946588218903,5.26994180886043,6.9032195410059,7.36895871892895,6.78481973786495,8.95359309741727,11.15467424952,14.8215640480766,12.8400178957294,7.86393820954444,9.34703457450173,8.77410375427224,5.21055897169194,3.00132611738412,1.62009469774834,3.4660981801421,1.02976720679081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.26923,25.73454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.633945731595672,2.37761900179846,2.96856453401069,1.44455552560136,1.82204175422228,2.0035541750845,2.54564325007972,1.95869731379855,0.996725046164532,0.401363667644232,0.487173310652182,1.16535469657945,0.80350149150495,1.34866749331213,0.0608730079512938,0.0185275790583925,0.836695456381842,1.07831423996057,0.499516266810168,1.15689095262957,0.733891941014743,0.706732990947829,1.39022210273648,0.917417664068398,1.4426609771939,0.433118284033373,0.950353682683297,1.22948395992861,2.3088478650768,2.32448781457174,2.72211829071641,1.36818069695619,2.05339247450154,0.0801467607301477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287,water,n016,0.0025,0.6,0.000525,-0.2741999999999933,-64.314735,2363,"1,2-ethanediamine",H8C2N2,[a],0,3,6,0,-9.72,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,101.369,8.413,32.517,5.151,0.0,23.616,37.072,0.0,3.493,76.499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.399,3.3969480000001546,-0.1473091066782374,0.3494802469135961,124.74549,113.38439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11234956368439,1.68407725031484,4.61816861194221,2.21466448523992,4.41170415795055,5.25875015000734,4.91225213563078,13.0499622604795,16.8627882596386,12.2857609107803,8.34361020029093,9.14454535588396,8.04845217511837,8.47432190313074,2.79399323871422,1.83703130180087,0.485790165965441,1.31574257196819,2.94688665274075,1.24934385762152,1.11564910858859,1.3936960039924,1.35172048324551,0.644128423381,0.998773081509182,2.00964007362474,1.86583572905183,0.287980096435395,1.19701347700084,1.40375305470067,0.929919158081293,0.527808997354281,0.691102500903421,0.278164603227422,0.0,0.0,0.0,43.26923,25.73454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.633945731595672,2.37761900179846,2.96856453401069,1.44455552560136,1.82204175422228,2.0035541750845,2.54564325007972,1.95869731379855,0.996725046164532,0.401363667644232,0.487173310652182,1.16535469657945,0.80350149150495,1.34866749331213,0.0608730079512938,0.0185275790583925,0.836695456381842,1.07831423996057,0.499516266810168,1.15689095262957,0.733891941014743,0.706732990947829,1.39022210273648,0.917417664068398,1.4426609771939,0.433118284033373,0.950353682683297,1.22948395992861,2.3088478650768,2.32448781457174,2.72211829071641,1.36818069695619,2.05339247450154,0.0801467607301477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,water,n017,0.0025,0.6,0.000525,-0.375745000000002,-18.52539,2364,hydrogenperoxide,H2O2,[a],0,2,8,0,-8.58,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,27.746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.198,19.784,0.0,0.0,0.0,0.0,28.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.944,0.0846797000000449,0.0036721465741563,-0.0098694289044341,58.14697,38.88302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.319428082870565,1.43510904577151,3.27202779137863,1.47945003316052,1.89462504681878,1.28272270955155,2.76029747898663,1.11774249469339,0.815266481166177,1.77988338539831,0.999175172206365,1.11288863502978,0.492033743898745,0.758455735196943,1.37648958447685,0.848357338433106,1.83491317878938,0.428074062172783,1.07033939747589,3.16058712002559,0.836901935761593,1.57154847685369,1.22973404827593,0.959552689635453,3.78535318978853,1.84610900916474,3.74969912945571,5.26474629424454,4.32212257131788,3.49473202144769,2.36632164330212,0.482282473250657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.26923,25.73454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.633945731595672,2.37761900179846,2.96856453401069,1.44455552560136,1.82204175422228,2.0035541750845,2.54564325007972,1.95869731379855,0.996725046164532,0.401363667644232,0.487173310652182,1.16535469657945,0.80350149150495,1.34866749331213,0.0608730079512938,0.0185275790583925,0.836695456381842,1.07831423996057,0.499516266810168,1.15689095262957,0.733891941014743,0.706732990947829,1.39022210273648,0.917417664068398,1.4426609771939,0.433118284033373,0.950353682683297,1.22948395992861,2.3088478650768,2.32448781457174,2.72211829071641,1.36818069695619,2.05339247450154,0.0801467607301477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,water,n018,0.0025,0.6,0.000525,-0.2516269999999991,-34.702598,2365,methylperoxide,H4C1O2,[a],0,2,8,0,-5.28,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,52.003,10.744,25.681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.141,9.898,0.0,0.152,0.0,0.0,23.255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.888,0.5225186199999801,0.0226590901994787,-0.098961859848481,83.60176,66.78648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0736379739682667,2.74742608392978,6.79091682404297,4.94435159142356,4.28718865112376,4.77920019031283,8.18798110391934,6.77938848820829,1.54634373368753,2.74209189336128,6.25598890409501,3.92611083073505,1.38886373119232,3.63460743781658,11.378912348752,9.00963609347595,5.12907411995545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.26923,25.73454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.633945731595672,2.37761900179846,2.96856453401069,1.44455552560136,1.82204175422228,2.0035541750845,2.54564325007972,1.95869731379855,0.996725046164532,0.401363667644232,0.487173310652182,1.16535469657945,0.80350149150495,1.34866749331213,0.0608730079512938,0.0185275790583925,0.836695456381842,1.07831423996057,0.499516266810168,1.15689095262957,0.733891941014743,0.706732990947829,1.39022210273648,0.917417664068398,1.4426609771939,0.433118284033373,0.950353682683297,1.22948395992861,2.3088478650768,2.32448781457174,2.72211829071641,1.36818069695619,2.05339247450154,0.0801467607301477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,water,n019,0.0025,0.6,0.000525,-0.24221,-51.361415,2366,ethylperoxide,H6C2O2,[a],0,2,8,0,-5.32,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,76.48,13.911,42.183,8.623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.252,9.884,0.0,0.012,0.0,0.0,22.053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.643,0.2653626000000004,0.0115074848222029,-0.0498801879699249,80.20727,62.12989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.96458005996786,9.7281966534159,9.2936216968587,5.71372607261973,8.03747314009693,6.72428604382862,5.83611584679304,4.57987854425242,4.22416158184588,2.65011452621617,1.14440816777242,1.26225707587011,1.72847677988996,0.479895593929857,0.744395011332113,2.69939568662079,1.99264483594719,3.31012101206122,3.24328829496862,2.77977456966501,0.987008855014605,0.0834099510328174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.26923,25.73454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.633945731595672,2.37761900179846,2.96856453401069,1.44455552560136,1.82204175422228,2.0035541750845,2.54564325007972,1.95869731379855,0.996725046164532,0.401363667644232,0.487173310652182,1.16535469657945,0.80350149150495,1.34866749331213,0.0608730079512938,0.0185275790583925,0.836695456381842,1.07831423996057,0.499516266810168,1.15689095262957,0.733891941014743,0.706732990947829,1.39022210273648,0.917417664068398,1.4426609771939,0.433118284033373,0.950353682683297,1.22948395992861,2.3088478650768,2.32448781457174,2.72211829071641,1.36818069695619,2.05339247450154,0.0801467607301477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
564,octanol,n127,0.0025,0.6,0.000525,-0.2552479999999946,-35.528302,1781,formamide,H3C1N1O1,[g],0,4,1,1,-7.8,abs,9.8629,1.4295,0.37,0.48,39.01,0.0,0.0,0.2304,41.612,14.495,8.719,0.0,0.0,10.288,20.055,0.0,6.749,14.885,5.094,0.0,26.3,0.0,0.0,16.873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.695,1.913981120000125,-0.0830000485689559,0.2453821948718109,76.9893,57.82548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.217507292382918,2.39597841060283,2.98503552856794,2.10515210166001,3.24298742897865,2.77818272459628,1.13421315612268,2.53493234445237,1.41641212725922,4.255837664187,3.90101848000436,3.01744623152404,1.96497859456605,1.36122140920987,2.76677624555258,1.66697499902567,3.45567007632257,1.78653167454515,2.03707844322359,3.578784829266,3.10267963056079,1.63223353377456,1.44902701163024,2.25245920173198,0.815330580925435,1.04890863070275,1.12238680040158,2.04834446426189,3.29320600880791,6.4589213727776,3.66883539205453,1.43055990263054,0.0638277076904328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.69824,201.77709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.521655742414886,1.27733633447545,0.75260792310967,0.735885074360788,0.25914318069025,1.12057431903975,1.29827405603542,0.676903369873794,0.722969081185399,1.24171979397126,1.9980219873184,5.66670623229405,18.177363528914,31.8001328052458,36.4654867218233,27.0642285778936,26.4729943886689,20.0792084872051,12.5807942257412,2.38068056574905,1.0287921047904,1.19824857583736,0.94064904898747,0.639605296412729,1.02557012051774,0.580444764712524,2.00410204817545,1.98787659641916,2.02333357437879,1.55567143097791,1.22801408365843,0.193255959122007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
780,cyclohexane-water,n162,0.0025,0.6,0.000525,-0.039642999999998,-53.0253,2547,trifluoroacetamide,H2C2N1O1F3,[h],0,9,3,0,5.36,rel,2.0165,1.4266,0.0,0.0,35.48,0.0,0.0,0.0,24.993,8.687,0.0,5.242,0.0,10.137,17.524,0.0,3.413,13.016,5.047,0.0,24.761,0.0,0.0,16.011,0.0,0.0,0.0,66.338,0.0,0.0,0.0,45.806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.916,6.274167579999956,0.2720801205550718,1.1705536529850664,113.88447,99.60436,0.0,0.0,0.0,0.0,0.253927293549971,1.48259072084087,0.475303233938786,1.4124003811903,1.88965365186546,0.354804718614612,0.0449659638217604,0.548396792388137,1.73618728893716,0.257297700542827,0.454538329231062,0.671391856818351,0.176293433476188,0.352018634784516,0.930362609729695,3.27105937949974,4.13490429787443,2.45971685962009,1.33989555891278,3.38574000790696,4.70101061149744,7.97697926251178,25.4787708852894,22.8644727336667,3.87739959756876,4.94944033491009,4.85269082956377,1.75085242442645,3.44593658605457,5.87370286275441,2.42506045935654,0.0567146988563447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.55146,129.72191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.27455179354021,23.6967178144814,29.011360482079,28.2025191220452,17.8682154542088,21.3086053670677,9.18956996657769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
772,diethylether-water,n173,0.0025,0.6,0.000525,-0.1107129999999969,-54.746275,2557,b-propiolactone,H4C3O2,[h],0,2,7,0,-0.03,rel,4.24,1.3526,0.0,0.41,23.96,0.0,0.0,0.1681,51.74,25.819,34.934,21.793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.723,0.0,0.0,21.593,9.945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.282,2.5230417799999296,0.1094120459670394,-84.10139266666432,101.73066,85.17453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.519029827462476,6.59411001823368,12.7939294346317,10.4840585943136,6.95613656368325,9.16153298415445,6.37384015889601,3.91764232890207,1.94528002519667,2.1480027779979,1.89124232823857,1.64467513064965,2.32444468193589,1.1740612014806,2.53717370362208,3.36333025415358,3.45226813399958,4.48289712475541,6.59727544804422,7.66344648765396,4.34464614016492,1.3556145006407,0.0059321511890378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.64832,113.81337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.57867198323425,10.5183577543108,22.2508848363259,23.6664207607368,17.0522013094581,14.8046665515262,15.1872954433778,8.73292709058557,2.56051047652391,1.18361183529589,0.524711235905879,1.53452392429605,1.09216785217463,0.354949926675815,0.909438321000781,1.47039054677493,2.82908577993182,1.53341367180839,1.11852884571584,1.66454301765363,0.0810988366869364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
781,chloroform-water,n174,0.0025,0.6,0.000525,-0.121828999999991,-88.342232,2542,4-methyl-g-butyrolactone,H8C5O2,[h],0,2,7,0,-1.29,rel,4.7113,1.4459,0.15,0.02,38.39,0.0,0.5625,0.0004,97.328,25.171,65.554,23.228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.366,0.0,0.0,20.525,7.745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.865,1.5193767399997942,0.0658879765828184,-1.1778114263564297,152.20733,140.18149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0607695074128318,2.02285883364774,7.77644245358338,9.33612583990634,12.5734853645369,21.0779092284106,20.5014018919928,16.6406835869251,11.2577103795819,10.9943317854143,8.5872137332687,3.28112481118928,3.32414167501473,1.61960172540773,3.34816836859533,2.43938771764792,2.38812809653354,3.90530554800869,1.53812027827798,4.08016899375259,4.55284825239229,0.901511928499397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.44398,105.65136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.140244220731703,2.0656538591519,2.17635271784003,0.370186806054475,2.23089783082877,0.45294844039712,0.520570248270942,0.203410277387153,2.22336529958105,3.98036077881958,7.40629421093611,2.09536413894247,8.85279753741119,8.53704069123923,2.33496828584868,10.8024854189042,23.3976186945517,28.2186646920391,11.4349658510645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
771,diethylether-water,n180,0.0025,0.6,0.000525,-0.1803900000000027,-64.346819,2558,methylurea,H6C2N2O1,[h],0,4,1,2,3.97,rel,4.24,1.3526,0.0,0.41,23.96,0.0,0.0,0.1681,76.159,18.756,24.961,0.0,0.0,16.652,27.435,0.0,20.303,50.988,8.122,0.0,22.94,0.0,0.0,14.514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.507,8.129793400000063,0.3525495836947122,2.04780690176324,122.17049,105.01645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.352544264290388,3.65063577924132,14.1397018807953,23.8457028473871,15.5579248744033,16.4248281684133,10.1768424102317,3.26860622116338,3.99680039866105,2.22267083453822,1.56260482602218,2.37439743671019,1.48286637624328,1.73377591936745,1.68571326783248,1.22540396221626,3.02861710636918,1.46468181264248,3.13367443331567,2.31890752286629,7.73525637796134,0.788273279328172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.64832,113.81337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.57867198323425,10.5183577543108,22.2508848363259,23.6664207607368,17.0522013094581,14.8046665515262,15.1872954433778,8.73292709058557,2.56051047652391,1.18361183529589,0.524711235905879,1.53452392429605,1.09216785217463,0.354949926675815,0.909438321000781,1.47039054677493,2.82908577993182,1.53341367180839,1.11852884571584,1.66454301765363,0.0810988366869364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
773,diethylether-water,n182,0.0025,0.6,0.000525,-0.1747849999999999,-80.907615,2559,ethylurea,H8C3N2O1,[h],0,4,1,2,3.25,rel,4.24,1.3526,0.0,0.41,23.96,0.0,0.0,0.1681,95.195,21.593,40.445,7.613,0.0,15.264,24.628,0.0,18.428,44.886,7.456,0.0,25.28,0.0,0.0,15.922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.331,7.280542099999999,0.3157216869037293,2.2401668,162.271,146.13549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0556145181993192,6.08392946186297,29.9880224125188,28.9453919596574,22.0670506171335,15.9374414645065,9.73170194978911,16.7502143313549,5.59616518751426,1.33773372274376,1.55448080086453,1.79089884812622,1.14306293390757,1.48921688488862,1.34780050038825,2.53991630492821,3.46199609428318,1.40273782006221,1.71376219378301,4.83673238873385,4.49355144038948,0.0037481643643234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.64832,113.81337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.57867198323425,10.5183577543108,22.2508848363259,23.6664207607368,17.0522013094581,14.8046665515262,15.1872954433778,8.73292709058557,2.56051047652391,1.18361183529589,0.524711235905879,1.53452392429605,1.09216785217463,0.354949926675815,0.909438321000781,1.47039054677493,2.82908577993182,1.53341367180839,1.11852884571584,1.66454301765363,0.0810988366869364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
